SKU;Назва;Статус;Ціна постач. стара;Ціна постач. нова;Зміна постач. %;Наша ціна стара;Наша ціна нова;Зміна нашої %;CPA %;Джерело CPA;Наявність;Залишок;Алерт;Причина алерту
PRO-PD100W;Павербанк PD100W для ноутбуку 30000 mAh PROTESTER PRO-PD100W;ok;5280.00;5280.00;+0.00%;8500.00;6080.00;-28.47%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 28.5%
PRO-PS1000B;Портативна зарядна станція 1000W/2000W(Max) 220V 933Wh 22.2V;ok;38280.00;38280.00;+0.00%;47590.00;44030.00;-7.48%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1000D;Портативна зарядна станція 1000W/2000W(Max) LiFePO4 220V 896;ok;42240.00;42240.00;+0.00%;52510.00;48580.00;-7.48%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1000F;Портативна зарядна станція 1000W/2000W(Max) 220V 999Wh 22.2V;ok;41360.00;41360.00;+0.00%;51410.00;47570.00;-7.47%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1000G;Портативна зарядна станція 1000W/2000W(Max) 220V 1110Wh 22.2;ok;44000.00;44000.00;+0.00%;54690.00;50600.00;-7.48%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1000H;Портативна зарядна станція 1200W/2000W(Max) 220V 974.4Wh 22.;ok;39600.00;39600.00;+0.00%;49230.00;45540.00;-7.50%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1101LG;Портативна зарядна станція 1000W/2000W(Max) LiFePO4 220V 100;ok;38720.00;38720.00;+0.00%;48130.00;44530.00;-7.48%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1200N;Портативна зарядна станція 1200W/2400W(Max) LiFePO4 220V 921;ok;40700.00;40700.00;+0.00%;50590.00;46810.00;-7.47%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1500B;Портативна зарядна станція 1500W/3000W(Max) 220V 1328Wh 22.2;ok;61600.00;61600.00;+0.00%;76560.00;70840.00;-7.47%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS1500H;Портативна зарядна станція 1800W/2200W (Max) 220 V+12V Jump ;ok;1350.00;1350.00;+0.00%;18940.00;1560.00;-91.76%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 91.8%
PRO-PS180E;Портативна зарядна станція 180W/220W(Max) 220V 166,5Wh 11.1V;ok;5720.00;5720.00;+0.00%;7130.00;6580.00;-7.71%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS2000F;Портативна зарядна станція 2000W/4000W(Max) 220V 1909.2Wh 22;ok;65560.00;65560.00;+0.00%;81480.00;75400.00;-7.46%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS2000G;Портативна зарядна станція 2000W/4000W(Max) 220V 2220Wh 22.2;ok;75240.00;75240.00;+0.00%;93500.00;86530.00;-7.45%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS300-2E;Портативна зарядна станція 300W/600W(Max) 220V 333Wh 11.1V/2;ok;8360.00;8360.00;+0.00%;11040.00;9620.00;-12.86%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS300B;Портативна зарядна станція 300W/600W PROTESTER PRO-PS300B;ok;238.00;238.00;+0.00%;320.00;280.00;-12.50%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS300E;Портативна зарядна станція 300W/600W(Max) 220V 333Wh 11.1V/2;ok;8360.00;8360.00;+0.00%;10410.00;9620.00;-7.59%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS301G;Портативна зарядна станція 300W/600W(Max) 220V 307,8Wh (83 2;ok;15400.00;15400.00;+0.00%;19160.00;17710.00;-7.57%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS500B;Портативна зарядна станція 500 W/1000W PROTESTER PRO-PS500B;ok;400.00;400.00;+0.00%;530.00;460.00;-13.21%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS500E;Портативна зарядна станція 500W/720W(Max) 220V 577,2Wh 11.1V;ok;18040.00;18040.00;+0.00%;22440.00;20750.00;-7.53%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS500H;Портативна зарядна станція 500W/1000W (Max) 220 V PROTESTER ;ok;560.00;560.00;+0.00%;17240.00;650.00;-96.23%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 96.2%
PRO-PS551G;Портативна зарядна станція 550W/1000W(Max) 220V 500,24Wh (13;ok;24640.00;24640.00;+0.00%;30640.00;28340.00;-7.51%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-PS600H;Портативна зарядна станція 600W/1000W (Max) 220 V PROTESTER ;ok;530.00;530.00;+0.00%;4700.00;610.00;-87.02%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 87.0%
PRO-PS700N;Портативна зарядна станція 700W/1200W(Max) LiFePO4 220V 576W;ok;26620.00;26620.00;+0.00%;33100.00;30620.00;-7.49%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-S10;Павербанк 10000 mAh з сонячною панелю PROTESTER PRO-S10;ok;932.00;932.00;+0.00%;4090.00;1080.00;-73.59%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 73.6%
PRO-S20;Павербанк 20000 mAh з сонячними панелями (3од) PROTESTER PRO;ok;2420.00;2420.00;+0.00%;26330.00;2790.00;-89.40%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 89.4%
PRO-S30;Павербанк 30000 mAh з сонячною панелю QC3.0 PROTESTER PRO-S3;ok;2860.00;2860.00;+0.00%;16750.00;3290.00;-80.36%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 80.4%
PRO-VS8802;Ендоскоп USB для смартфона автомобільний PROTESTER PRO-VS880;ok;1760.00;1760.00;+0.00%;2210.00;1990.00;-9.95%;12.96%;Технические эндоскопы, видеоскопы;Ні;*;Так;відсутній у фіді
PRO-VS9801;Ендоскоп USB для смартфона автомобільний PROTESTER PRO-VS980;ok;1760.00;1760.00;+0.00%;2210.00;1990.00;-9.95%;12.96%;Технические эндоскопы, видеоскопы;Ні;*;Так;відсутній у фіді
PRO-YT120W;Портативна сонячна панель 120W PROTESTER PRO-YT120W;ok;13200.00;13200.00;+0.00%;16430.00;15180.00;-7.61%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO-YT210W;Портативна сонячна панель 210W PROTESTER PRO-YT210W;ok;24200.00;24200.00;+0.00%;30090.00;27830.00;-7.51%;15.00%;default;Ні;*;Так;відсутній у фіді
PRO5500;Детектор прихованої проводки дерева металу PROTESTER PRO5500;ok;2124.00;2124.00;+0.00%;50110.00;2450.00;-95.11%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 95.1%
PS-2;Пістолет піскоструйний пневматичний зі шлангом AUARITA PS-2;ok;732.00;732.00;+0.00%;7300.00;810.00;-88.90%;10.63%;Пневматические пескоструйные пистолеты;Так;*;Так;подешевшало на 88.9%
PS-3;Пістолет піскоструминний пневматичний зі шлангом AUARITA PS-;ok;787.00;787.00;+0.00%;3010.00;880.00;-70.76%;10.63%;Пневматические пескоструйные пистолеты;Так;*;Так;подешевшало на 70.8%
PS-3A;Пистолет пескоструйный пневматический со шлангом AIRKRAFT PS;ok;643.00;643.00;+0.00%;4160.00;720.00;-82.69%;10.63%;Пневматические пескоструйные пистолеты;Так;*;Так;подешевшало на 82.7%
PS-4;Пістолет піскоструминний пневматичний ніжнметалбачок AUARITA;ok;784.00;784.00;+0.00%;1310.00;870.00;-33.59%;10.63%;Пневматические пескоструйные пистолеты;Так;*;Так;подешевшало на 33.6%
PS-4A;Пистолет пескоструйный пневматический нижний металлический б;ok;368.00;368.00;+0.00%;4960.00;410.00;-91.73%;10.63%;Пневматические пескоструйные пистолеты;Так;*;Так;подешевшало на 91.7%
PS-6;Пістолет пневматичний для нанесення антигравійного і антикор;ok;443.00;443.00;+0.00%;1430.00;510.00;-64.34%;14.33%;Комплектующие и запчасти для инструмента;Так;*;Так;подешевшало на 64.3%
PS-8;Пістолет пневматичний для нанесення антигравійного і антикор;ok;397.00;397.00;+0.00%;3170.00;450.00;-85.80%;13.20%;Пневматические распылительные пистолеты;Так;*;Так;подешевшало на 85.8%
PS-8A;Пневмопистолет для нанесения антигравийных и антикоррозионны;ok;274.00;274.00;+0.00%;480.00;320.00;-33.33%;13.20%;Пневматические распылительные пистолеты;Так;*;Так;подешевшало на 33.3%
PU10;Шланг полиуретановый в бухте PU 50м 6,5*10мм AIRKRAFT PU10;ok;1511.00;1511.00;+0.00%;2590.00;1740.00;-32.82%;15.00%;default;Так;*;Так;подешевшало на 32.8%
PU12;Шланг полиуретановый в бухте PU 50м 8*12мм AIRKRAFT PU12;ok;2204.00;2204.00;+0.00%;3740.00;2540.00;-32.09%;15.00%;default;Так;*;Так;подешевшало на 32.1%
PU12-10;Шланг полиуретановый в бухте PU 50м 10*12мм AIRKRAFT PU12-10;ok;1610.00;1610.00;+0.00%;4580.00;1860.00;-59.39%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 59.4%
PU4;Шланг полиуретановый в бухте PU 100м 2,5*4мм AIRKRAFT PU4;ok;990.00;990.00;+0.00%;33350.00;1140.00;-96.58%;15.00%;default;Так;*;Так;подешевшало на 96.6%
PU6;Шланг полиуретановый в бухте PU 50м 4*6мм AIRKRAFT PU6;ok;632.00;632.00;+0.00%;1110.00;730.00;-34.23%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 34.2%
PU8;Шланг полиуретановый в бухте PU 50м 5,5*8мм AIRKRAFT PU8;ok;1040.00;1040.00;+0.00%;2960.00;1200.00;-59.46%;15.00%;default;Так;*;Так;подешевшало на 59.5%
PILOT HD;Мультимарочний сканер для діагностики вантажних автомобілів ;ok;41800.00;41800.00;+0.00%;51960.00;47930.00;-7.76%;14.66%;Автомобильные диагностические сканеры;Ні;*;Так;відсутній у фіді
PILOT SCAN TPMS;Мультимарковий діагностичний сканер LAUNCH PILOT SCAN TPMS;ok;31752.00;31752.00;+0.00%;39480.00;36410.00;-7.78%;14.66%;Автомобильные диагностические сканеры;Ні;*;Так;відсутній у фіді
R-110;Алкотестер TRISCO R-110;ok;2154.00;2154.00;+0.00%;4000.00;2480.00;-38.00%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 38.0%
R-510;Тестер акумуляторних батарей (стрілочний);ok;2755.00;2755.00;+0.00%;3450.00;3150.00;-8.70%;14.29%;Тестеры для аккумуляторов;Ні;*;Так;відсутній у фіді
R-510D;Тестер акумуляторних батарей (цифровий);ok;3091.00;3091.00;+0.00%;3870.00;3540.00;-8.53%;14.29%;Тестеры для аккумуляторов;Ні;*;Так;відсутній у фіді
R-600;Мультитестер міні;ok;1138.00;1138.00;+0.00%;3720.00;1320.00;-64.52%;15.51%;Мультиметры;Ні;*;Так;відсутній у фіді + подешевшало на 64.5%
R-620D;Цифровий мультиметр TRISCO R-620D;ok;1474.00;1474.00;+0.00%;2010.00;1710.00;-14.93%;15.51%;Мультиметры;Ні;*;Так;відсутній у фіді
R100;Далекомір лазерний 100м PROTESTER R100;ok;2842.00;2842.00;+0.00%;6530.00;3270.00;-49.92%;14.97%;Лазерные дальномеры;Ні;*;Так;відсутній у фіді + подешевшало на 49.9%
R150;Далекомір лазерний 150м PROTESTER R150;ok;3199.00;3199.00;+0.00%;16700.00;3680.00;-77.96%;14.97%;Лазерные дальномеры;Ні;*;Так;відсутній у фіді + подешевшало на 78.0%
R450;Безповітряний розпилювач з фарбувальним пістолетом (0.9кВт 2;ok;22208.00;22208.00;+0.00%;75060.00;25540.00;-65.97%;15.00%;default;Так;*;Так;подешевшало на 66.0%
