cat	catName	code	attr	type	source	value	sku
9470	Ерекційні кільця	3369	Призначення	select	prom-inval	кліторні	SO5575
9466	Вібратори	10173	Підігрів	select	binary		SO1640
9466	Вібратори	3369	Призначення	select	prom-inval	для стимуляції вульви	SO1640
9466	Вібратори	3106	Вид	select	none		SO1640
9466	Вібратори	3103	Тип приладу	select	text	вакуумний стимулятор	SO1640
9466	Вібратори	13037	Конструкція	select	none		SO1640
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary		SO1640
9466	Вібратори	9977	Кілька насадок	select	binary		SO1640
9466	Вібратори	12731	Матеріал	select	prom-inval	Силікон | ABS-пластик	SO1640
9466	Вібратори	11988	Кріплення на присоску	select	binary		SO1640
9466	Вібратори	11367	Телескопічний	select	binary		SO1640
5116	Менструальні чаші	12097	Базовий колір	multiselect	none		SO6304
5116	Менструальні чаші	5406	Ароматизовані	select	binary		SO6304
5116	Менструальні чаші	78	Колір виробника	multiselect	text-many	100, ash, mint	SO6304
5116	Менструальні чаші	1098	Об'єм	float	prom-num	35	SO6304
5116	Менструальні чаші	2847	Кількість в упаковці	float	none		SO6304
5116	Менструальні чаші	5408	Розмір	multiselect	none		SO6304
9474	Насадки на член	13039	Вид	select	db	реалістичні	SO1557
9474	Насадки на член	12731	Матеріал	select	prom-inval	UltraSKYN	SO1557
3144	Засоби для інтимної гігієни	51	Вид	multiselect	none		SO7334
3144	Засоби для інтимної гігієни	1098	Об'єм	float	db-num	100	SO7334
3144	Засоби для інтимної гігієни	2907	Аромат	text	none		SO7334
3144	Засоби для інтимної гігієни	3002	Форма випуску	multiselect	none		SO7334
9550	Анальний душ	78	Колір виробника	multiselect	text-many	ash, тан, тис	SO5991
9550	Анальний душ	757	Довжина шланга	float	none		SO5991
9630	Свічки для інтимного масажу	15742	Об’єм	select	none		SO8129
9630	Свічки для інтимного масажу	15741	Кількість	select	none		SO8129
9620	Аксесуари для мастурбаторів	15300	Основний матеріал	select	none		F16258
9620	Аксесуари для мастурбаторів	78	Колір виробника	multiselect	text-many	жито, лайт, приз	F16258
9616	Аксесуари для страпонів	78	Колір виробника	multiselect	text-many	ash, крем, тан	SO9008
9466	Вібратори	10173	Підігрів	select	binary		SO6544
9466	Вібратори	3369	Призначення	select	prom-inval	для покращення ерекції	SO6544
9466	Вібратори	3106	Вид	select	none		SO6544
9466	Вібратори	3103	Тип приладу	select	text	вакуумний стимулятор	SO6544
9466	Вібратори	13037	Конструкція	select	none		SO6544
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary		SO6544
9466	Вібратори	9977	Кілька насадок	select	binary		SO6544
9466	Вібратори	11988	Кріплення на присоску	select	binary		SO6544
9466	Вібратори	11953	Водонепроникний	select	db-inval	IPX4	SO6544
9466	Вібратори	11367	Телескопічний	select	binary		SO6544
9466	Вібратори	10173	Підігрів	select	binary		SO2988
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary		SO2988
9466	Вібратори	9977	Кілька насадок	select	binary		SO2988
9466	Вібратори	4212	Кількість режимів роботи	select	db	5	SO2988
9466	Вібратори	11988	Кріплення на присоску	select	binary		SO2988
9466	Вібратори	11953	Водонепроникний	select	binary		SO2988
9466	Вібратори	11367	Телескопічний	select	binary		SO2988
9484	Анальні пробки	12731	Матеріал	select	prom-inval	Акрил	SO6311
9526	Аксесуари до інтимних іграшок	14746	Тип аксесуара	select	none		HM-40-LI
9526	Аксесуари до інтимних іграшок	14747	Основний матеріал	select	none		HM-40-LI
9526	Аксесуари до інтимних іграшок	78	Колір виробника	multiselect	text	тан	HM-40-LI
9526	Аксесуари до інтимних іграшок	2845	Колір	select	none		HM-40-LI
7216	Еротична білизна	13949	Стать	select	none		SO7482
7216	Еротична білизна	13948	Тип товару	select	prom-inval	наліпки	SO7482
7216	Еротична білизна	12923	Розмір	select	none		SO7482
9620	Аксесуари для мастурбаторів	78	Колір виробника	multiselect	text-many	218, беж, грі	SO2025
9628	Засоби для орального сексу	15766	Аромат	select	prom	м'ятний	SO6157
9628	Засоби для орального сексу	15765	Смак	select	prom-inval	м'ятна жуйка	SO6157
9484	Анальні пробки	11098	Тип живлення	select	none		SO2964
9484	Анальні пробки	12891	Форма	select	none		SO2964
9484	Анальні пробки	10173	Підігрів	select	binary		SO2964
9466	Вібратори	10173	Підігрів	select	binary		SO4867
9466	Вібратори	3369	Призначення	select	prom-inval	для покращення ерекції	SO4867
9466	Вібратори	3106	Вид	select	none		SO4867
9466	Вібратори	3103	Тип приладу	select	text	вакуумний стимулятор	SO4867
